ID,Shape,Layout,Area,MainArea,Age,Floor,TopSchool,Parking,Balcony,LowStruct,DisTrict,Road,Money
6515,公寓,3房2廳2衛,權狀35.91坪,主建22.65坪,36年,3F/5F,0.0,1.0,1.0,1.0,仁武區-,京吉二路,858
6516,透天厝,6房2廳5衛,權狀79.35坪,主建73.32坪,39年,整棟/5F,0.0,0.0,0.0,0.0,三民區-,凱歌路,"2,888"
6517,電梯大樓,2房2廳1衛,權狀33.23坪,主建15.03坪,8年,8F/15F,0.0,1.0,0.0,0.0,苓雅區-,新光路62巷,968
6518,電梯大樓,3房2廳2衛,權狀45.4坪,主建20.37坪,不詳,11F/29F,1.0,1.0,1.0,0.0,美濃區-,自強街一段59巷,"1,868"
6519,電梯大樓,5房2廳4衛,權狀76.2坪,主建43.02坪,26年,30F~31F/35F,0.0,0.0,0.0,0.0,新興區-,自立二路,"1,238"
6520,電梯大樓,1房1衛,權狀9.4坪,主建7.91坪,29年,12F/12F,0.0,0.0,0.0,0.0,大寮區-,拷潭路,220
6521,電梯大樓,4房2廳2衛,權狀47.36坪,主建25.53坪,24年,7F/17F,0.0,1.0,1.0,0.0,梓官區-,大舍北三巷,"1,488"
6522,公寓,3房2廳2衛,權狀29.93坪,主建29.93坪,42年,3F/5F,0.0,0.0,1.0,0.0,鼓山區-,華豐街,628
6523,電梯大樓,4房2廳2衛,權狀39.99坪,主建28.83坪,32年,9F/12F,0.0,0.0,1.0,1.0,三民區-,河堤路,888
6524,透天厝,6房2廳3衛,權狀60.91坪,主建58.33坪,30年,1F~4F/4F,0.0,0.0,0.0,0.0,左營區-,文學路611巷,938
6525,電梯大樓,開放式格局,權狀18.19坪,主建7.86坪,33年,3F/7F,0.0,0.0,0.0,0.0,鳳山區-,保義街,288
6526,透天厝,4房2廳4衛,權狀80.93坪,主建74.96坪,9年,1F~4F/4F,1.0,0.0,1.0,0.0,楠梓區-,德中路,"2,880"
6527,電梯大樓,3房2廳2衛,權狀25.65坪,主建22.48坪,41年,8F/12F,0.0,0.0,1.0,0.0,左營區-,新莊一路,888
6528,電梯大樓,2房2廳2衛,權狀66.79坪,主建28.12坪,5年,27F/29F,0.0,1.0,1.0,0.0,苓雅區-,林富街,"2,988"
6529,透天厝,3房2廳3衛,權狀32.17坪,主建32.17坪,64年,整棟/2F,0.0,0.0,0.0,0.0,鳳山區-,南京路,"2,280"
6530,電梯大樓,5房2廳2衛,權狀92.78坪,主建58.62坪,33年,5F/7F,1.0,1.0,1.0,0.0,鼓山區-,明誠四路,"2,398"
6531,公寓,3房2廳2衛,權狀22.33坪,主建22.33坪,43年,1F/5F,0.0,0.0,0.0,0.0,前鎮區-,中山二路,898
6532,電梯大樓,3房2廳2衛,權狀87.5坪,主建40.1坪,9年,21F/29F,0.0,1.0,0.0,1.0,左營區-,桃子園路,"3,880"
6533,電梯大樓,3房2廳2衛,權狀33.41坪,主建19.03坪,15年,14F/15F,0.0,0.0,1.0,0.0,鳳山區-,文雅街212巷,989
6534,電梯大樓,1房2廳1衛,權狀31.11坪,主建13.49坪,3年,8F/18F,0.0,1.0,0.0,0.0,左營區-,博愛二路,"1,088"
6535,電梯大樓,3房2廳2衛,權狀29.49坪,主建21.21坪,26年,5F/13F,0.0,1.0,1.0,0.0,楠梓區-,朝新路,836
6536,電梯大樓,2房1廳1衛,權狀33.6坪,主建15.16坪,3年,13F/28F,0.0,0.0,0.0,0.0,三民區-,金山路360巷,"1,550"
6537,電梯大樓,2房2廳2衛,權狀30.85坪,主建17.99坪,7年,4F/15F,0.0,0.0,1.0,0.0,楠梓區-,東寧路,888
6538,電梯大樓,4房2廳2衛,權狀58.32坪,主建35.49坪,34年,3F/7F,0.0,1.0,0.0,1.0,前鎮區-,武慶一路,"1,098"
6539,電梯大樓,4房2廳3衛,權狀87.52坪,主建48.43坪,9年,10F/29F,0.0,1.0,1.0,0.0,三民區-,清華街,"2,480"
6540,公寓,3房2廳3衛,權狀54.09坪,主建42.22坪,37年,5F/5F,0.0,0.0,0.0,0.0,苓雅區-,中正二路,920
6541,電梯大樓,開放式格局,權狀113.59坪,主建49.78坪,26年,5F/32F,0.0,1.0,0.0,0.0,左營區-,文康路,"2,500"
6542,電梯大樓,2房3廳3衛,權狀60.51坪,主建43.13坪,30年,1F~2F/12F,0.0,1.0,0.0,1.0,楠梓區-,經建路,"2,588"
6543,電梯大樓,3房2廳2衛,權狀35.27坪,主建18.73坪,4年,14F/14F,0.0,1.0,1.0,0.0,苓雅區-,四維三路,"1,068"
6544,電梯大樓,4房2廳2衛,權狀81.81坪,主建45.87坪,15年,11F/24F,1.0,1.0,0.0,0.0,三民區-,文安南街,"3,580"
6545,別墅,7房4廳7衛,權狀241.2坪,主建187.77坪,28年,整棟/3F,0.0,0.0,0.0,0.0,三民區-,正興路,"8,800"
6546,電梯大樓,3房2廳2衛,權狀49.39坪,主建24.46坪,3年,14F/24F,0.0,1.0,0.0,0.0,苓雅區-,忠孝二路,"2,080"
6547,電梯大樓,4房2廳2衛,權狀57.28坪,主建32.11坪,29年,18F/18F,0.0,1.0,1.0,1.0,橋頭區-,經武路,"1,398"
6548,電梯大樓,3房2廳2衛,權狀40.1坪,主建21.08坪,5年,15F/15F,0.0,1.0,0.0,0.0,左營區-,文康路,"1,298"
6549,公寓,3房2廳2衛,權狀21.31坪,主建21.31坪,43年,4F/5F,0.0,0.0,0.0,0.0,橋頭區-,橋都路,458
6550,電梯大樓,1房1廳1衛,權狀41.93坪,主建16.31坪,4年,6F/13F,0.0,1.0,1.0,0.0,小港區-,港平路,"1,780"
6551,電梯大樓,開放式格局,權狀146.28坪,主建94.8坪,1年,1F~2F/22F,0.0,1.0,0.0,1.0,三民區-,順昌街,"6,988"
6552,電梯大樓,2房2廳2衛,權狀27.92坪,主建16.06坪,4年,13F/15F,0.0,0.0,0.0,0.0,橋頭區-,橋都路,880
6553,電梯大樓,2房1廳2衛,權狀29.87坪,主建14.04坪,8個月,7F/18F,0.0,1.0,0.0,0.0,楠梓區-,楠梓東街,"1,238"
6554,電梯大樓,開放式格局,權狀152.58坪,主建100.35坪,1年,1F~2F/22F,0.0,1.0,0.0,1.0,鼓山區-,大順一路909巷,"7,998"
6555,電梯大樓,2房2廳2衛,權狀34.96坪,主建17.35坪,不詳,15F/22F,0.0,0.0,0.0,0.0,鼓山區-,神農路,"1,198"
6556,電梯大樓,3房2廳3衛,權狀83.6坪,主建46.42坪,11年,14F/26F,0.0,1.0,0.0,0.0,大樹區-,蓬萊,"3,280"
6557,別墅,5房2廳3衛,權狀38.19坪,主建38.19坪,43年,B1~2F/2F,0.0,1.0,0.0,0.0,鼓山區-,美術北五街,"1,780"
6558,公寓,3房2廳2衛,權狀30.01坪,主建26.86坪,43年,3F/5F,0.0,0.0,0.0,0.0,左營區-,大中二路,668
6559,電梯大樓,3房2廳2衛,權狀48.66坪,主建23.89坪,8年,8F/15F,0.0,1.0,1.0,0.0,鼓山區-,中華一路,"1,498"
6560,公寓,3房2廳2衛,權狀21.31坪,主建21.31坪,43年,4F/5F,0.0,0.0,0.0,0.0,左營區-,文康路,458
6561,電梯大樓,1房1廳1衛,權狀41.93坪,主建16.31坪,4年,6F/13F,0.0,1.0,1.0,0.0,橋頭區-,橋都路,"1,780"
6562,電梯大樓,開放式格局,權狀146.28坪,主建94.8坪,1年,1F~2F/22F,0.0,1.0,0.0,1.0,小港區-,港平路,"6,988"
6563,電梯大樓,2房2廳2衛,權狀27.92坪,主建16.06坪,4年,13F/15F,0.0,0.0,0.0,0.0,橋頭區-,橋都路,880
6564,電梯大樓,2房1廳2衛,權狀29.87坪,主建14.04坪,8個月,7F/18F,0.0,1.0,0.0,0.0,楠梓區-,楠梓東街,"1,238"
6565,電梯大樓,開放式格局,權狀152.58坪,主建100.35坪,1年,1F~2F/22F,0.0,1.0,0.0,1.0,鼓山區-,大順一路909巷,"7,998"
6566,電梯大樓,2房2廳2衛,權狀34.96坪,主建17.35坪,不詳,15F/22F,0.0,0.0,0.0,0.0,鼓山區-,神農路,"1,198"
6567,電梯大樓,3房2廳3衛,權狀83.6坪,主建46.42坪,11年,14F/26F,0.0,1.0,0.0,0.0,大樹區-,蓬萊,"3,280"
6568,別墅,5房2廳3衛,權狀38.19坪,主建38.19坪,43年,B1~2F/2F,0.0,1.0,0.0,0.0,鼓山區-,美術北五街,"1,780"
6569,公寓,3房2廳2衛,權狀30.01坪,主建26.86坪,43年,3F/5F,0.0,0.0,0.0,0.0,左營區-,大中二路,668
6570,電梯大樓,3房2廳2衛,權狀48.66坪,主建23.89坪,8年,8F/15F,0.0,1.0,1.0,0.0,鼓山區-,中華一路,"1,498"
6571,電梯大樓,4房2廳2衛,權狀45.25坪,主建35.81坪,35年,12F/12F,0.0,0.0,1.0,1.0,前鎮區-,福祥街56巷,"1,050"
6572,電梯大樓,3房2廳2衛,權狀46.99坪,主建21.44坪,16年,16F/19F,0.0,1.0,1.0,0.0,左營區-,自勉路,"1,458"
6573,電梯大樓,4房2廳2衛,權狀51.18坪,主建33.21坪,34年,7F/7F,0.0,0.0,0.0,0.0,三民區-,水源路217巷,998
6574,電梯大樓,2房2廳1衛,權狀38.62坪,主建19.66坪,16年,3F/15F,0.0,1.0,1.0,1.0,鼓山區-,大順一路,"1,088"
6575,透天厝,3房2廳1衛,權狀24.93坪,主建24.93坪,50年,1F~2F/2F,0.0,0.0,0.0,0.0,楠梓區-,朝新路,450
6576,透天厝,6房2廳6衛,權狀29.75坪,主建29.75坪,42年,1F~2F/2F,0.0,0.0,0.0,0.0,三民區-,民族一路,"1,780"
6577,透天厝,4房2廳3衛,權狀56.39坪,主建52.4坪,7年,整棟/3F,0.0,0.0,0.0,0.0,鼓山區-,厚德路,"2,580"
6578,電梯大樓,4房2廳2衛,權狀55.55坪,主建32.64坪,28年,16F/25F,0.0,1.0,1.0,1.0,前鎮區-,中山二路,"1,350"
6579,電梯大樓,3房2廳2衛,權狀42.79坪,主建22.47坪,20年,11F/14F,0.0,1.0,1.0,1.0,鼓山區-,裕誠路,"1,398"
6580,透天厝,4房2廳4衛,權狀76.21坪,主建72.33坪,9年,1F~4F/4F,0.0,1.0,1.0,0.0,新興區-,忠孝一路,"1,600"
6581,公寓,1房2廳1衛,權狀23.75坪,主建23.75坪,52年,1F/4F,0.0,0.0,0.0,0.0,鹽埕區-,新興街,"1,500"
6582,透天厝,4房2廳5衛,權狀38.76坪,主建38.76坪,57年,整棟/3F,0.0,0.0,0.0,0.0,楠梓區-,常德路,"1,480"
6583,電梯大樓,4房1廳4衛,權狀34.07坪,主建22.48坪,29年,13F/13F,0.0,0.0,0.0,1.0,苓雅區-,正言路112巷,688
6584,透天厝,4房2廳3衛,權狀61.65坪,主建51.43坪,30年,整棟/4F,0.0,0.0,0.0,0.0,楠梓區-,藍昌路360巷,"1,980"
6585,電梯大樓,2房2廳1衛,權狀31.49坪,主建15.69坪,8年,13F/15F,0.0,1.0,0.0,0.0,前鎮區-,瑞北路,938
6586,透天厝,開放式格局,權狀19.31坪,主建19.31坪,47年,整棟/2F,0.0,0.0,0.0,0.0,岡山區-,華夏新村,698
6587,電梯大樓,3房2廳2衛,權狀37.94坪,主建22.44坪,30年,7F/11F,0.0,0.0,0.0,0.0,三民區-,春陽街,798
6588,公寓,3房2廳2衛,權狀19.64坪,主建19.64坪,42年,4F/5F,1.0,0.0,0.0,0.0,苓雅區-,自強三路,338
6589,電梯大樓,1房1廳1衛,權狀14.09坪,主建9.1坪,24年,16F/85F,0.0,0.0,0.0,0.0,仁武區-,京吉七路,398
6590,透天厝,4房2廳5衛,權狀48.01坪,主建45.07坪,29年,整棟/4F,1.0,0.0,0.0,0.0,苓雅區-,自強三路,"1,198"
6591,電梯大樓,1房1廳1衛,權狀15.18坪,主建9.82坪,24年,21F/85F,0.0,0.0,0.0,0.0,苓雅區-,自強三路,358
6592,電梯大樓,1房1廳1衛,權狀15.18坪,主建9.82坪,24年,21F/85F,0.0,0.0,0.0,0.0,苓雅區-,自強三路,298
6593,電梯大樓,1房1廳1衛,權狀15.22坪,主建9.82坪,24年,17F/85F,0.0,0.0,0.0,0.0,苓雅區-,自強三路,468
6594,透天厝,5房2廳4衛,權狀55.13坪,主建55.13坪,43年,整棟/3F,0.0,0.0,0.0,0.0,苓雅區-,漢昌街,"1,450"
6595,電梯大樓,1房1廳1衛,權狀13.91坪,主建8.99坪,24年,28F/85F,0.0,0.0,0.0,0.0,鼓山區-,美明路,338
6596,透天厝,4房2廳3衛,權狀39.93坪,主建35.85坪,40年,整棟/3F,0.0,0.0,0.0,0.0,前鎮區-,民權二路,"1,280"
6597,電梯大樓,3房2廳2衛,權狀45.96坪,主建23.8坪,17年,11F/14F,0.0,0.0,0.0,0.0,楠梓區-,德富街,"1,898"
6598,電梯大樓,3房2廳2衛,權狀52.01坪,主建29.48坪,26年,23F/27F,0.0,1.0,0.0,1.0,前鎮區-,廣西路,"1,288"
6599,電梯大樓,3房2廳2衛,權狀59.52坪,主建30.01坪,7年,12F/20F,0.0,1.0,0.0,0.0,橋頭區-,橋都路,"2,198"
6600,透天厝,4房2廳6衛,權狀119.24坪,主建103.9坪,13年,整棟/4F,0.0,0.0,0.0,0.0,鳥松區-,松埔北巷,"5,880"
6601,電梯大樓,7房2廳3衛,權狀101.56坪,主建92.88坪,34年,B1~3F/3F,0.0,0.0,1.0,0.0,前鎮區-,中華五路,"2,080"
6602,電梯大樓,5房2廳4衛,權狀102.7坪,主建53.42坪,10年,21F/29F,0.0,1.0,1.0,0.0,小港區-,明義街,"4,088"
6603,別墅,4房2廳3衛,權狀50.28坪,主建43.15坪,14年,整棟/4F,0.0,0.0,0.0,0.0,鹽埕區-,府北路,"2,088"
6604,透天厝,6房2廳6衛,權狀63.34坪,主建58.15坪,9年,整棟/4F,0.0,1.0,0.0,0.0,前鎮區-,新光路,"2,680"
6605,電梯大樓,1房1廳1衛,權狀13.3坪,主建11.13坪,43年,4F/12F,0.0,0.0,0.0,0.0,苓雅區-,英明路,295
6606,電梯大樓,3房2廳2衛,權狀52.69坪,主建28.26坪,25年,14F/39F,0.0,1.0,1.0,1.0,前鎮區-,崗山南街343巷,"1,480"
6607,電梯大樓,5房2廳2衛,權狀64.43坪,主建32.49坪,11年,4F/14F,0.0,1.0,0.0,0.0,仁武區-,五和路,"2,188"
6608,公寓,3房2廳1衛,權狀30.69坪,主建18.54坪,9個月,5F/5F,1.0,1.0,1.0,0.0,鳳山區-,園茂路,"1,100"
6609,透天厝,5房2廳3衛,權狀50.34坪,主建44.6坪,16年,整棟/4F,0.0,1.0,0.0,0.0,鼓山區-,明誠四路,"2,080"
6610,電梯大樓,5房2廳2衛,權狀101.9坪,主建55.24坪,30年,7F/8F,0.0,1.0,1.0,0.0,三民區-,順昌街,"2,380"
6611,電梯大樓,3房2廳2衛,權狀39.31坪,主建24.77坪,30年,2F/8F,0.0,0.0,1.0,1.0,鼓山區-,美術東六街,"1,080"
6612,透天厝,5房2廳4衛,權狀61.48坪,主建56.26坪,19年,1F~4F/4F,0.0,1.0,1.0,0.0,仁武區-,京吉二路,"2,288"
6613,電梯大樓,3房2廳2衛,權狀60.61坪,主建29.89坪,9年,2F/15F,0.0,1.0,1.0,0.0,三民區-,大福街40巷,"2,198"
6614,透天厝,7房7衛,權狀32.1坪,主建32坪,49年,整棟/3F,0.0,0.0,0.0,0.0,左營區-,翠華路601巷,"1,580"
6615,電梯大樓,7房2廳3衛,權狀101.56坪,主建92.88坪,34年,B1~3F/3F,0.0,0.0,1.0,0.0,鳳山區-,埤頂街,"2,080"
6616,電梯大樓,3房2廳2衛,權狀40.74坪,主建19.94坪,11年,4F/12F,0.0,1.0,1.0,0.0,前鎮區-,中華五路,"1,158"
6617,別墅,4房2廳3衛,權狀50.28坪,主建43.15坪,14年,整棟/4F,0.0,0.0,0.0,0.0,鹽埕區-,府北路,"2,088"
6618,透天厝,6房2廳6衛,權狀63.34坪,主建58.15坪,9年,整棟/4F,0.0,1.0,0.0,0.0,前鎮區-,新光路,"2,680"
6619,電梯大樓,1房1廳1衛,權狀13.3坪,主建11.13坪,43年,4F/12F,0.0,0.0,0.0,0.0,苓雅區-,英明路,295
6620,電梯大樓,3房2廳2衛,權狀52.69坪,主建28.26坪,25年,14F/39F,0.0,1.0,1.0,1.0,仁武區-,五和路,"1,480"
6621,電梯大樓,5房2廳2衛,權狀64.43坪,主建32.49坪,11年,4F/14F,0.0,1.0,0.0,0.0,前鎮區-,崗山南街343巷,"2,188"
6622,公寓,3房2廳1衛,權狀30.69坪,主建18.54坪,9個月,5F/5F,1.0,1.0,1.0,0.0,鳳山區-,園茂路,"1,100"
6623,透天厝,5房2廳3衛,權狀50.34坪,主建44.6坪,16年,整棟/4F,0.0,1.0,0.0,0.0,鼓山區-,美術東六街,"2,080"
6624,電梯大樓,3房2廳2衛,權狀60.61坪,主建29.89坪,9年,2F/15F,0.0,1.0,1.0,0.0,三民區-,大福街40巷,"2,198"
6625,透天厝,開放式格局,權狀35.86坪,主建35.86坪,63年,整棟/2F,0.0,0.0,0.0,0.0,仁武區-,京吉二路,"2,280"
6626,電梯大樓,3房2廳2衛,權狀32.24坪,主建22.24坪,31年,6F/7F,0.0,0.0,0.0,1.0,前鎮區-,育樂路18巷,720
6627,公寓,3房2廳2衛,權狀21.22坪,主建21.22坪,45年,5F/5F,0.0,0.0,0.0,0.0,左營區-,介壽路221巷,398
6628,電梯大樓,3房2廳2衛,權狀37.5坪,主建20.32坪,16年,11F/15F,0.0,1.0,1.0,0.0,鼓山區-,明誠四路,"1,080"
6629,電梯大樓,4房2廳2衛,權狀52.41坪,主建30.9坪,25年,1F/16F,0.0,0.0,1.0,0.0,楠梓區-,清安街38巷,"1,098"
6630,電梯大樓,5房2廳2衛,權狀101.9坪,主建55.24坪,30年,7F/8F,0.0,1.0,1.0,0.0,小港區-,平和九路,"2,380"
6631,透天厝,4房2廳4衛,權狀52.43坪,主建51.57坪,9年,1F~4F/4F,0.0,0.0,0.0,0.0,鳳山區-,新富路,"2,068"
6632,電梯大樓,3房2廳2衛,權狀39.31坪,主建24.77坪,30年,2F/8F,0.0,0.0,1.0,1.0,前鎮區-,南天街,"1,080"
6633,電梯大樓,3房2廳2衛,權狀41.37坪,主建23.11坪,10年,4F/15F,0.0,1.0,0.0,0.0,鳳山區-,海涵路,"1,158"
6634,透天厝,開放式格局,權狀27.5坪,主建27.5坪,46年,整棟/2F,0.0,0.0,0.0,0.0,鹽埕區-,五福四路,"1,380"
6635,電梯大樓,2房1廳1衛,權狀21.45坪,主建11.62坪,不詳,9F/14F,0.0,1.0,1.0,0.0,小港區-,過雄街,968
6636,電梯大樓,1房1廳1衛,權狀15.08坪,主建8.89坪,不詳,6F/37F,0.0,0.0,1.0,1.0,鳥松區-,本館路文明巷,828
6637,別墅,6房2廳4衛,權狀62.46坪,主建52.52坪,36年,1F~4F/4F,0.0,1.0,0.0,0.0,前鎮區-,瑞雄街,"3,950"
6638,電梯大樓,3房2廳2衛,權狀47.35坪,主建33.92坪,34年,1F~2F/15F,0.0,0.0,0.0,0.0,前鎮區-,民壽街,888
6639,透天厝,6房2廳3衛,權狀54.3坪,主建48坪,36年,整棟/4F,0.0,1.0,0.0,0.0,鼓山區-,美術南三路,"1,980"
6640,透天厝,5房2廳4衛,權狀76.97坪,主建69.89坪,13年,整棟/5F,0.0,0.0,0.0,0.0,三民區-,鼎泰街,"2,580"
6641,電梯大樓,3房2廳2衛,權狀35.57坪,主建22.51坪,29年,4F/8F,0.0,1.0,1.0,1.0,楠梓區-,德民路820巷,"1,088"
6642,電梯大樓,3房2廳2衛,權狀45.67坪,主建30.89坪,28年,1F~3F/3F,1.0,1.0,1.0,0.0,楠梓區-,大學二十街,"1,780"
6643,電梯大樓,3房2廳2衛,權狀41.88坪,主建20.65坪,5年,22F/23F,0.0,1.0,0.0,0.0,橋頭區-,經武路,"1,800"
6644,電梯大樓,3房2廳2衛,權狀40.94坪,主建21.44坪,5年,8F/15F,0.0,1.0,0.0,0.0,左營區-,重惠街,"1,250"
6645,電梯大樓,4房2廳2衛,權狀46.74坪,主建29.53坪,31年,7F/8F,0.0,0.0,0.0,1.0,左營區-,文慈路192巷,"1,200"
6646,透天厝,3房2廳2衛,權狀30.14坪,主建30.14坪,45年,1F~2F/2F,0.0,0.0,1.0,0.0,橋頭區-,橋新環路,988
6647,電梯大樓,4房2廳2衛,權狀60.91坪,主建30.3坪,14年,9F/14F,0.0,1.0,0.0,0.0,小港區-,高坪七十二街,"1,638"
6648,透天厝,4房2廳4衛,權狀72.89坪,主建66.77坪,不詳,1F~4F/4F,0.0,0.0,1.0,0.0,鼓山區-,裕興路37巷,"2,680"
6649,電梯大樓,3房2廳2衛,權狀54.14坪,主建21.34坪,2年,2F/26F,0.0,1.0,1.0,0.0,楠梓區-,加仁路,"1,650"
6650,電梯大樓,3房2廳2衛,權狀48.66坪,主建23.89坪,8年,8F/15F,0.0,1.0,1.0,0.0,左營區-,介壽路,"1,498"
6651,電梯大樓,4房2廳2衛,權狀65.71坪,主建32.16坪,9年,5F/15F,0.0,1.0,1.0,0.0,鼓山區-,明誠四路,"1,980"
6652,電梯大樓,2房1廳1衛,權狀33.91坪,主建18.57坪,17年,14F/15F,0.0,1.0,1.0,0.0,鼓山區-,美術南三路,998
6653,電梯大樓,2房1廳1衛,權狀27.11坪,主建14.07坪,1年,5F/26F,0.0,0.0,1.0,0.0,鼓山區-,明誠四路,"1,112"
6654,電梯大樓,3房2廳2衛,權狀72.1坪,主建39.4坪,7年,28F/29F,0.0,1.0,1.0,0.0,楠梓區-,久昌街,"3,660"
6655,電梯大樓,4房2廳3衛,權狀108.57坪,主建49.29坪,5年,12F/29F,1.0,1.0,1.0,0.0,左營區-,文康路,"4,280"
6656,透天厝,3房2廳2衛,權狀43.74坪,主建39.5坪,42年,整棟/3F,0.0,0.0,0.0,0.0,鼓山區-,裕誠路,"1,680"
6657,電梯大樓,4房2廳2衛,權狀78.62坪,主建43.71坪,11年,2F/15F,0.0,1.0,1.0,0.0,小港區-,桂江街,"2,480"
6658,電梯大樓,3房2廳2衛,權狀39.16坪,主建21.54坪,15年,13F/15F,0.0,1.0,1.0,0.0,鼓山區-,明誠三路,"1,268"
6659,透天厝,5房2廳6衛,權狀76.09坪,主建74.33坪,9個月,整棟/4F,0.0,1.0,1.0,0.0,鼓山區-,美術東四路,"3,280"
6660,電梯大樓,3房2廳2衛,權狀69.39坪,主建47.06坪,19年,1F/14F,0.0,1.0,0.0,0.0,大社區-,大社路,"2,580"
6661,電梯大樓,3房2廳2衛,權狀44.94坪,主建23.86坪,14年,3F/15F,0.0,1.0,1.0,0.0,楠梓區-,德賢路,"1,580"
6662,電梯大樓,3房2廳2衛,權狀33坪,主建23坪,29年,18F/19F,0.0,0.0,1.0,0.0,前鎮區-,武慶一路,838
6663,透天厝,6房2廳3衛,權狀55.68坪,主建52.2坪,12年,1F~4F/4F,0.0,0.0,1.0,0.0,鼓山區-,馬卡道路,"1,588"
6664,電梯大樓,3房2廳2衛,權狀43.52坪,主建22.86坪,9年,3F/15F,0.0,1.0,1.0,0.0,燕巢區-,海成一街,"1,588"
6665,電梯大樓,3房2廳2衛,權狀76.73坪,主建34.97坪,1年,19F/27F,0.0,1.0,1.0,0.0,左營區-,至真路,"3,968"
6666,電梯大樓,2房1廳1衛,權狀30.34坪,主建13.4坪,2年,8F/15F,0.0,1.0,0.0,0.0,三民區-,金山路360巷,"1,188"
6667,電梯大樓,2房2廳1衛,權狀36.51坪,主建13.83坪,不詳,26F/34F,0.0,0.0,0.0,0.0,鳳山區-,文雅街212巷,"1,600"
6668,電梯大樓,4房2廳2衛,權狀58.32坪,主建35.49坪,34年,3F/7F,0.0,1.0,0.0,1.0,小港區-,山明路,"1,098"
6669,電梯大樓,1房1衛,權狀38.84坪,主建24.09坪,8年,1F/15F,0.0,1.0,1.0,0.0,三民區-,義華路,"1,780"
6670,電梯大樓,2房2廳2衛,權狀27.53坪,主建17.36坪,8年,7F/15F,0.0,0.0,1.0,0.0,鳳山區-,八德路二段212巷,798
6671,別墅,5房2廳5衛,權狀74.47坪,主建71.6坪,20年,整棟/4F,0.0,0.0,0.0,0.0,三民區-,民族一路,"1,798"
6672,電梯大樓,3房2廳2衛,權狀49.46坪,主建28.35坪,27年,3F/24F,0.0,1.0,1.0,0.0,鳳山區-,和德街,"1,280"
6673,電梯大樓,2房2廳2衛,權狀37.29坪,主建23.97坪,19年,11F/14F,0.0,0.0,1.0,0.0,前鎮區-,武慶一路,"1,260"
6674,電梯大樓,5房2廳5衛,權狀89.11坪,主建82.26坪,10年,1F~4F/4F,0.0,0.0,0.0,0.0,楠梓區-,壽豐路,"3,580"
6675,透天厝,4房3廳2衛,權狀26.93坪,主建26.93坪,45年,整棟/3F,0.0,1.0,1.0,0.0,三民區-,瀋陽街,666
6676,電梯大樓,2房2廳1衛,權狀35.97坪,主建20.76坪,29年,5F/13F,0.0,0.0,0.0,0.0,楠梓區-,榮昌街,758
6677,透天厝,2房2廳2衛,權狀35.16坪,主建35.16坪,52年,整棟/2F,0.0,0.0,0.0,0.0,大寮區-,內坑路,"2,850"
6678,電梯大樓,1房1廳1衛,權狀22.05坪,主建10.18坪,3個月,15F/15F,0.0,1.0,1.0,0.0,大社區-,中華路258巷,980
6679,公寓,4房2廳2衛,權狀23.77坪,主建23.77坪,43年,5F/5F,0.0,0.0,1.0,0.0,左營區-,桃子園路,398
6680,公寓,3房2廳1衛,權狀27.9坪,主建27.9坪,46年,4F/4F,0.0,0.0,0.0,0.0,湖內區-,中正路二段290巷,580
6681,透天厝,5房2廳2衛,權狀39.08坪,主建39.08坪,32年,1F~2F/2F,0.0,1.0,1.0,0.0,三民區-,懷安街,850
6682,透天厝,3房2廳3衛,權狀27.82坪,主建27.82坪,47年,整棟/2F,0.0,0.0,0.0,0.0,鹽埕區-,五福四路,998
6683,公寓,4房2廳2衛,權狀23坪,主建23坪,42年,1F/5F,0.0,0.0,0.0,0.0,楠梓區-,土庫二路,880
6684,電梯大樓,2房1廳1衛,權狀29.66坪,主建14.63坪,1個月,26F/37F,0.0,1.0,0.0,1.0,大寮區-,中庄路,"1,593"
6685,電梯大樓,3房2廳1衛,權狀34.46坪,主建19.1坪,2年,2F/15F,0.0,1.0,0.0,0.0,仁武區-,慈惠八街,"1,256"
6686,電梯大樓,5房2廳4衛,權狀116.67坪,主建67坪,8年,10F/15F,0.0,1.0,1.0,0.0,仁武區-,名湖街,"2,658"
6687,別墅,4房3廳4衛,權狀105.79坪,主建100.06坪,7年,1F~4F/4F,0.0,0.0,1.0,0.0,三民區-,十全三路,"3,580"
6688,電梯大樓,4房2廳2衛,權狀69.32坪,主建42.47坪,26年,14F/14F,0.0,1.0,0.0,1.0,苓雅區-,自強三路,"1,950"
6689,公寓,3房2廳2衛,權狀35.51坪,主建29.9坪,37年,1F/5F,0.0,0.0,0.0,1.0,前鎮區-,修成街,"1,280"
6690,公寓,3房2廳1衛,權狀27.9坪,主建27.9坪,47年,4F/4F,0.0,0.0,1.0,0.0,鹽埕區-,七賢二路,580
6691,電梯大樓,3房2廳2衛,權狀136.76坪,主建69.93坪,10年,9F/26F,0.0,1.0,1.0,0.0,三民區-,順昌街,"4,860"
6692,電梯大樓,3房2廳2衛,權狀62.96坪,主建30.92坪,1年,15F/29F,0.0,1.0,1.0,0.0,仁武區-,京吉二路,"2,788"
6693,電梯大樓,2房1廳1衛,權狀22.89坪,主建13.68坪,不詳,13F/15F,0.0,1.0,1.0,0.0,小港區-,廈莊六街,"1,050"
6694,透天厝,3房2廳3衛,權狀35.41坪,主建33.76坪,31年,1F~3F/3F,0.0,0.0,0.0,0.0,三民區-,三民街,"1,380"
