Shape,Area,MainArea,Age,TopSchool,Parking,Balcony,LowStruct,DisTrict,Money,Room,LivingRoom,Bathroom,Floor_min,Floor_max
別墅,74.23,66.79,0.3333333333333333,0.0,1.0,0.0,0.0,苓雅區,2588.0,5.0,2.0,6.0,All,4
透天厝,65.07,58.98,27.0,0.0,0.0,0.0,1.0,湖內區,1450.0,4.0,2.0,3.0,All,5
電梯大樓,14.86,11.63,29.0,0.0,0.0,0.0,0.0,三民區,588.0,2.0,1.0,1.0,10,12
電梯大樓,112.85,57.17,7.0,1.0,1.0,1.0,0.0,仁武區,5088.0,3.0,2.0,3.0,11,28
電梯大樓,49.32,30.4,15.0,0.0,1.0,1.0,1.0,鳳山區,1380.0,3.0,2.0,2.0,7,14
電梯大樓,40.99,18.05,6.0,0.0,1.0,0.0,0.0,苓雅區,1280.0,2.0,1.0,1.0,6,13
電梯大樓,63.0,35.44,11.0,0.0,1.0,0.0,0.0,旗山區,1568.0,4.0,2.0,2.0,6,14
別墅,55.05,49.79,4.0,0.0,0.0,0.0,0.0,左營區,3280.0,5.0,2.0,6.0,All,4
電梯大樓,48.25,28.54,30.0,0.0,1.0,0.0,0.0,鼓山區,1380.0,4.0,2.0,2.0,6,14
電梯大樓,24.07,14.8,17.0,0.0,0.0,0.0,1.0,三民區,898.0,2.0,1.0,1.0,6,15
電梯大樓,45.2,19.4,3.0,0.0,1.0,1.0,0.0,橋頭區,1580.0,3.0,2.0,2.0,2,22
透天厝,35.56,35.56,52.0,0.0,0.0,0.0,0.0,梓官區,2240.0,5.0,1.0,4.0,All,2
電梯大樓,36.14,18.6,3.0,0.0,1.0,1.0,0.0,鳳山區,1120.0,2.0,1.0,2.0,14,15
電梯大樓,33.51,22.38,20.0,0.0,1.0,1.0,1.0,三民區,879.0,3.0,2.0,2.0,5,8
電梯大樓,75.79,49.9,33.0,0.0,1.0,1.0,1.0,前鎮區,1888.0,5.0,2.0,2.0,13,20
電梯大樓,32.67,14.28,6.0,0.0,1.0,0.0,0.0,鼓山區,888.0,2.0,2.0,1.0,13,16
電梯大樓,66.88,35.61,8.0,0.0,1.0,1.0,0.0,仁武區,2688.0,3.0,2.0,2.0,3,24
電梯大樓,38.39,15.49,7.0,0.0,1.0,1.0,0.0,鼓山區,1098.0,2.0,1.0,1.0,13,15
電梯大樓,57.2,27.61,16.0,1.0,1.0,1.0,0.0,鳳山區,2350.0,2.0,2.0,1.0,15,15
電梯大樓,57.06,31.09,30.0,0.0,1.0,0.0,1.0,前金區,1380.0,4.0,2.0,3.0,14,18
透天厝,25.53,25.53,47.0,0.0,0.0,0.0,0.0,橋頭區,698.0,5.0,2.0,3.0,All,2
電梯大樓,27.14,16.77,5.0,0.0,0.0,0.0,0.0,左營區,998.0,2.0,2.0,1.0,10,15
電梯大樓,45.42,27.15,29.0,0.0,1.0,1.0,1.0,前鎮區,1238.0,4.0,2.0,2.0,4,20
電梯大樓,122.67,68.44,16.0,0.0,1.0,1.0,0.0,三民區,3980.0,5.0,2.0,4.0,9,29
透天厝,27.9,27.9,49.0,0.0,0.0,0.0,0.0,三民區,1128.0,6.0,2.0,3.0,All,2
電梯大樓,34.56,13.57,1.0,0.0,1.0,1.0,0.0,鳳山區,1498.0,2.0,2.0,1.0,24,24
電梯大樓,35.23,25.62,25.0,0.0,0.0,0.0,1.0,前金區,938.0,3.0,2.0,2.0,4,6
電梯大樓,40.63,14.83,12.0,0.0,1.0,1.0,0.0,三民區,1450.0,3.0,2.0,2.0,12,15
電梯大樓,32.28,12.93,22.0,0.0,1.0,1.0,0.0,楠梓區,888.0,2.0,2.0,1.0,17,22
電梯大樓,59.35,31.65,18.0,0.0,1.0,1.0,0.0,前金區,1980.0,4.0,2.0,2.0,7,15
電梯大樓,51.88,25.25,9.0,0.0,1.0,1.0,0.0,鼓山區,1560.0,4.0,2.0,2.0,15,20
電梯大樓,48.53,26.79,19.0,1.0,1.0,0.0,1.0,鳳山區,1680.0,3.0,2.0,2.0,7,14
透天厝,50.56,48.25,31.0,0.0,1.0,1.0,0.0,仁武區,1388.0,5.0,2.0,3.0,All,1
電梯大樓,40.63,14.83,12.0,0.0,1.0,1.0,0.0,鳳山區,1450.0,3.0,2.0,2.0,12,15
電梯大樓,36.96,25.25,28.0,0.0,0.0,0.0,1.0,鳳山區,838.0,3.0,2.0,2.0,6,7
透天厝,12.37,12.37,47.0,0.0,0.0,0.0,0.0,三民區,698.0,6.0,2.0,3.0,All,1
電梯大樓,50.92,24.56,9.0,0.0,0.0,0.0,0.0,岡山區,1480.0,3.0,2.0,2.0,10,12
電梯大樓,17.37,7.45,26.0,0.0,1.0,1.0,0.0,鹽埕區,538.0,1.0,1.0,1.0,19,25
透天厝,61.47,57.82,0.4166666666666667,0.0,1.0,0.0,0.0,鳳山區,2180.0,5.0,2.0,3.0,All,4
電梯大樓,23.22,15.34,23.0,1.0,0.0,1.0,1.0,新興區,765.0,2.0,2.0,1.0,3,10
電梯大樓,21.52,11.55,0.0833333333333333,0.0,0.0,1.0,0.0,三民區,858.0,2.0,1.0,1.0,28,33
電梯大樓,49.02,29.75,26.0,0.0,1.0,1.0,0.0,左營區,1420.0,4.0,4.0,2.0,3,14
電梯大樓,31.07,14.06,5.0,0.0,1.0,0.0,0.0,左營區,1298.0,2.0,1.0,2.0,10,15
透天厝,55.69,47.54,19.0,0.0,1.0,0.0,0.0,前鎮區,1866.0,5.0,2.0,3.0,All,4
公寓,37.97,35.12,39.0,0.0,0.0,1.0,0.0,苓雅區,668.0,4.0,2.0,2.0,5,5
電梯大樓,150.27,131.48,32.0,0.0,1.0,0.0,1.0,楠梓區,3080.0,1.0,1.0,2.0,11,12
公寓,32.93,16.15,1.0,0.0,1.0,0.0,0.0,前金區,1198.0,2.0,2.0,2.0,4,15
電梯大樓,27.97,17.15,6.0,0.0,0.0,1.0,0.0,三民區,888.0,3.0,2.0,2.0,3,15
電梯大樓,205.7,145.3,34.0,0.0,0.0,0.0,0.0,鳳山區,5788.0,7.0,3.0,7.0,All,22
透天厝,55.6,46.55,19.0,0.0,0.0,0.0,0.0,三民區,1850.0,5.0,2.0,3.0,All,4
別墅,46.3,44.6,22.0,0.0,1.0,1.0,0.0,林園區,1988.0,4.0,2.0,3.0,All,3
電梯大樓,34.93,24.75,35.0,0.0,0.0,1.0,1.0,小港區,698.0,3.0,2.0,2.0,7,7
透天厝,61.69,58.56,4.0,0.0,1.0,1.0,0.0,林園區,2400.0,5.0,2.0,4.0,All,3
透天厝,61.69,58.56,4.0,0.0,1.0,1.0,0.0,三民區,2400.0,5.0,2.0,4.0,All,3
電梯大樓,46.78,29.93,31.0,0.0,1.0,1.0,1.0,橋頭區,1258.0,4.0,2.0,2.0,5,9
電梯大樓,42.73,16.92,3.0,0.0,1.0,1.0,0.0,苓雅區,1698.0,3.0,2.0,2.0,14,15
電梯大樓,42.08,22.62,1.0,0.0,1.0,1.0,0.0,左營區,1288.0,3.0,2.0,2.0,15,15
透天厝,78.53,75.29,30.0,0.0,0.0,1.0,0.0,三民區,3780.0,6.0,3.0,5.0,All,5
透天厝,72.91,65.34,19.0,0.0,0.0,0.0,0.0,左營區,2680.0,5.0,3.0,4.0,All,5
電梯大樓,36.84,22.06,8.0,0.0,1.0,0.0,0.0,左營區,1298.0,3.0,2.0,2.0,2,10
電梯大樓,61.28,30.86,12.0,0.0,1.0,0.0,0.0,左營區,1988.0,4.0,2.0,2.0,2,15
透天厝,92.97,86.47,35.0,0.0,0.0,0.0,0.0,楠梓區,3390.0,7.0,2.0,4.0,All,4
電梯大樓,45.99,19.6,0.5,0.0,0.0,0.0,0.0,仁武區,1338.0,2.0,2.0,2.0,11,15
電梯大樓,27.43,17.62,24.0,0.0,1.0,0.0,1.0,三民區,998.0,2.0,2.0,1.0,9,12
別墅,72.95,70.56,1.0,0.0,1.0,0.0,0.0,林園區,2380.0,5.0,3.0,3.0,All,3
電梯大樓,59.88,35.73,23.0,0.0,1.0,0.0,0.0,三民區,2208.0,4.0,2.0,2.0,9,14
電梯大樓,20.03,13.66,0.25,0.0,1.0,0.0,1.0,左營區,598.0,2.0,2.0,1.0,3,5
電梯大樓,36.56,21.27,11.0,0.0,0.0,0.0,0.0,三民區,1088.0,3.0,2.0,2.0,4,22
公寓,24.21,24.21,39.0,0.0,0.0,0.0,0.0,左營區,428.0,3.0,2.0,2.0,5,5
電梯大樓,122.67,68.44,16.0,1.0,1.0,1.0,0.0,左營區,3980.0,5.0,2.0,4.0,9,29
公寓,38.11,38.11,36.0,0.0,0.0,0.0,0.0,三民區,1180.0,3.0,2.0,2.0,1,5
電梯大樓,23.63,12.65,18.0,1.0,0.0,1.0,1.0,橋頭區,738.0,2.0,2.0,1.0,10,14
電梯大樓,49.11,20.18,5.0,0.0,1.0,0.0,0.0,左營區,1598.0,3.0,1.0,2.0,7,24
別墅,119.4,72.88,20.0,0.0,0.0,0.0,0.0,楠梓區,3980.0,5.0,2.0,4.0,All,5
電梯大樓,47.04,19.84,1.0,0.0,1.0,1.0,0.0,左營區,1288.0,3.0,2.0,2.0,8,14
電梯大樓,23.63,12.65,18.0,0.0,0.0,0.0,1.0,新興區,738.0,2.0,2.0,1.0,10,14
透天厝,71.75,62.44,20.0,0.0,0.0,0.0,0.0,大樹區,4088.0,6.0,3.0,5.0,All,4
電梯大樓,40.76,30.98,32.0,0.0,0.0,0.0,1.0,苓雅區,1088.0,3.0,2.0,2.0,6,9
電梯大樓,28.02,17.72,0.4166666666666667,0.0,1.0,1.0,1.0,鳳山區,888.0,2.0,2.0,2.0,2,7
電梯大樓,30.68,14.91,8.0,0.0,1.0,1.0,0.0,左營區,1038.0,2.0,2.0,1.0,8,15
公寓,30.37,26.31,40.0,0.0,0.0,0.0,0.0,小港區,788.0,3.0,2.0,2.0,1,2
電梯大樓,62.61,33.16,25.0,0.0,1.0,0.0,0.0,三民區,1798.0,3.0,2.0,1.0,4,14
電梯大樓,118.7,67.2,31.0,0.0,0.0,0.0,0.0,左營區,2538.0,6.0,2.0,4.0,All,25
電梯大樓,50.48,25.53,10.0,0.0,1.0,0.0,0.0,新興區,1898.0,3.0,2.0,2.0,20,25
公寓,31.08,18.77,0.25,0.0,1.0,0.0,1.0,楠梓區,1188.0,3.0,2.0,2.0,2,5
透天厝,71.75,62.44,20.0,0.0,0.0,0.0,0.0,新興區,4088.0,6.0,3.0,5.0,All,4
電梯大樓,40.76,30.98,32.0,0.0,0.0,0.0,1.0,大樹區,1088.0,3.0,2.0,2.0,6,9
電梯大樓,28.02,17.72,0.4166666666666667,0.0,1.0,1.0,1.0,苓雅區,888.0,2.0,2.0,2.0,2,7
電梯大樓,30.68,14.91,8.0,0.0,1.0,1.0,0.0,左營區,1038.0,2.0,2.0,1.0,8,15
公寓,30.37,26.31,40.0,0.0,0.0,0.0,0.0,小港區,788.0,3.0,2.0,2.0,1,2
電梯大樓,62.61,33.16,25.0,0.0,1.0,0.0,0.0,三民區,1798.0,3.0,2.0,1.0,4,14
電梯大樓,118.7,67.2,31.0,0.0,0.0,0.0,0.0,左營區,2538.0,6.0,2.0,4.0,All,25
電梯大樓,50.48,25.53,10.0,0.0,1.0,0.0,0.0,新興區,1898.0,3.0,2.0,2.0,20,25
公寓,31.08,18.77,0.25,0.0,1.0,0.0,1.0,楠梓區,1188.0,3.0,2.0,2.0,2,5
公寓,34.77,34.77,45.0,0.0,0.0,0.0,0.0,前鎮區,780.0,4.0,2.0,2.0,4,5
電梯大樓,47.37,24.18,18.0,0.0,1.0,1.0,0.0,楠梓區,1580.0,3.0,2.0,2.0,14,15
電梯大樓,76.06,8.08,25.0,0.0,1.0,0.0,0.0,三民區,1688.0,4.0,2.0,3.0,12,14
公寓,21.64,21.64,42.0,0.0,0.0,0.0,0.0,苓雅區,298.0,3.0,2.0,2.0,2,5
電梯大樓,14.87,11.64,30.0,0.0,0.0,0.0,0.0,新興區,588.0,2.0,1.0,1.0,10,10
公寓,14.94,12.74,48.0,0.0,0.0,0.0,0.0,三民區,680.0,2.0,2.0,3.0,3,3
電梯大樓,54.75,19.06,20.0,0.0,1.0,1.0,0.0,大樹區,1866.0,3.0,2.0,2.0,15,34
透天厝,84.85,77.72,16.0,0.0,0.0,0.0,0.0,鳳山區,2250.0,5.0,2.0,5.0,All,3
別墅,124.29,103.54,33.0,0.0,0.0,0.0,0.0,左營區,1600.0,5.0,2.0,5.0,All,5
電梯大樓,61.28,30.86,12.0,0.0,1.0,0.0,0.0,楠梓區,1988.0,4.0,2.0,2.0,2,15
透天厝,25.53,25.53,47.0,0.0,0.0,0.0,0.0,三民區,698.0,5.0,2.0,3.0,All,2
電梯大樓,30.1,17.07,19.0,0.0,0.0,0.0,0.0,小港區,1000.0,2.0,1.0,1.0,14,14
電梯大樓,31.31,16.1,2.0,0.0,1.0,0.0,0.0,鳳山區,858.0,2.0,1.0,1.0,20,27
電梯大樓,43.49,18.65,2.0,0.0,1.0,0.0,0.0,楠梓區,1558.0,3.0,2.0,2.0,4,22
透天厝,49.58,47.19,27.0,0.0,0.0,1.0,0.0,左營區,798.0,4.0,2.0,3.0,All,4
電梯大樓,33.84,16.59,4.0,0.0,0.0,1.0,0.0,三民區,1280.0,2.0,1.0,2.0,8,15
透天厝,71.32,65.11,18.0,0.0,0.0,0.0,0.0,前鎮區,1100.0,6.0,2.0,3.0,1,4
別墅,206.06,197.96,8.0,0.0,0.0,0.0,0.0,橋頭區,7980.0,8.0,3.0,9.0,All,5
電梯大樓,27.62,13.28,11.0,0.0,1.0,1.0,0.0,左營區,888.0,2.0,2.0,1.0,5,14
電梯大樓,40.04,23.83,31.0,1.0,1.0,1.0,0.0,三民區,938.0,3.0,2.0,2.0,11,12
電梯大樓,27.98,14.57,17.0,1.0,1.0,0.0,0.0,三民區,938.0,2.0,2.0,1.0,11,15
電梯大樓,22.82,15.97,31.0,0.0,0.0,1.0,0.0,三民區,550.0,3.0,1.0,2.0,3,11
電梯大樓,54.2,24.2,0.6666666666666666,0.0,0.0,0.0,0.0,鳳山區,2398.0,3.0,2.0,2.0,12,23
電梯大樓,11.21,8.47,43.0,0.0,0.0,1.0,1.0,鼓山區,329.0,1.0,1.0,1.0,10,11
公寓,17.75,14.94,41.0,0.0,0.0,1.0,0.0,鳳山區,450.0,3.0,2.0,2.0,5,5
電梯大樓,54.22,33.36,29.0,0.0,1.0,1.0,1.0,鳳山區,1298.0,4.0,2.0,2.0,6,16
透天厝,26.16,26.16,42.0,0.0,0.0,0.0,0.0,前鎮區,1280.0,5.0,2.0,2.0,All,2
透天厝,57.98,55.56,47.0,1.0,0.0,1.0,0.0,前金區,1980.0,6.0,2.0,3.0,All,4
公寓,20.94,20.94,53.0,0.0,0.0,1.0,0.0,左營區,398.0,2.0,1.0,1.0,4,4
電梯大樓,24.6,13.84,11.0,0.0,0.0,1.0,0.0,鳳山區,888.0,2.0,2.0,1.0,11,15
電梯大樓,47.15,27.7,17.0,0.0,1.0,0.0,0.0,苓雅區,1450.0,4.0,2.0,2.0,9,15
電梯大樓,40.42,24.58,17.0,0.0,1.0,0.0,0.0,左營區,1598.0,3.0,2.0,2.0,5,28
電梯大樓,31.06,14.06,5.0,1.0,1.0,0.0,0.0,楠梓區,1298.0,2.0,1.0,2.0,10,15
公寓,22.62,22.62,50.0,0.0,0.0,0.0,0.0,前鎮區,468.0,3.0,2.0,1.0,4,4
電梯大樓,42.56,20.69,11.0,0.0,1.0,0.0,0.0,楠梓區,1280.0,3.0,2.0,2.0,10,11
電梯大樓,47.21,25.31,14.0,0.0,0.0,0.0,0.0,左營區,1538.0,3.0,2.0,2.0,2,14
電梯大樓,47.15,27.7,17.0,0.0,1.0,0.0,0.0,苓雅區,1450.0,4.0,2.0,2.0,9,15
電梯大樓,31.06,14.06,5.0,1.0,1.0,0.0,0.0,楠梓區,1298.0,2.0,1.0,2.0,10,15
公寓,22.62,22.62,50.0,0.0,0.0,0.0,0.0,前鎮區,468.0,3.0,2.0,1.0,4,4
電梯大樓,42.56,20.69,11.0,0.0,1.0,0.0,0.0,楠梓區,1280.0,3.0,2.0,2.0,10,11
透天厝,56.55,53.6,19.0,0.0,0.0,1.0,0.0,苓雅區,1880.0,4.0,3.0,4.0,All,4
公寓,26.34,21.25,39.0,0.0,1.0,0.0,0.0,鼓山區,980.0,3.0,2.0,2.0,1,5
電梯大樓,150.5,75.14,10.0,0.0,1.0,0.0,0.0,左營區,5799.0,4.0,2.0,4.0,23,24
公寓,19.37,19.37,48.0,0.0,0.0,1.0,0.0,小港區,338.0,2.0,2.0,1.0,2,4
電梯大樓,48.18,34.41,34.0,1.0,0.0,1.0,1.0,仁武區,1250.0,4.0,2.0,2.0,7,17
透天厝,75.37,68.54,2.0,0.0,1.0,1.0,0.0,鼓山區,2880.0,5.0,2.0,5.0,All,4
透天厝,42.57,42.57,43.0,1.0,1.0,1.0,0.0,鳳山區,2780.0,5.0,2.0,6.0,All,3
電梯大樓,32.08,21.74,26.0,0.0,0.0,1.0,1.0,左營區,798.0,3.0,2.0,2.0,5,24
透天厝,45.93,41.58,35.0,0.0,0.0,0.0,0.0,鳳山區,1188.0,4.0,2.0,3.0,All,3
透天厝,351.32,244.47,27.0,0.0,0.0,0.0,0.0,鼓山區,13880.0,11.0,4.0,8.0,All,4
透天厝,38.46,38.46,41.0,0.0,0.0,0.0,0.0,小港區,1398.0,2.0,1.0,3.0,All,4
電梯大樓,47.5,17.0,7.0,0.0,1.0,1.0,0.0,鳥松區,968.0,2.0,2.0,1.0,3,15
電梯大樓,47.5,17.0,7.0,0.0,1.0,1.0,0.0,前金區,968.0,2.0,2.0,1.0,3,15
電梯大樓,47.35,30.32,28.0,0.0,1.0,1.0,1.0,鳥松區,1228.0,4.0,2.0,2.0,5,12
公寓,16.68,16.68,42.0,0.0,0.0,0.0,0.0,楠梓區,498.0,2.0,2.0,1.0,4,5
電梯大樓,21.0,13.0,0.6666666666666666,0.0,0.0,1.0,1.0,大寮區,798.0,2.0,1.0,1.0,2,5
電梯大樓,46.6,28.4,24.0,0.0,1.0,1.0,1.0,仁武區,1098.0,3.0,2.0,2.0,7,10
電梯大樓,33.65,14.59,6.0,0.0,0.0,1.0,0.0,鹽埕區,988.0,2.0,1.0,1.0,9,15
透天厝,82.07,76.4,20.0,0.0,1.0,0.0,0.0,左營區,2200.0,5.0,2.0,3.0,All,4
電梯大樓,70.04,38.37,23.0,0.0,1.0,1.0,1.0,鳳山區,2980.0,4.0,2.0,2.0,22,29
電梯大樓,20.63,14.95,42.0,0.0,0.0,1.0,1.0,大寮區,458.0,2.0,1.0,1.0,6,12
公寓,27.38,27.38,50.0,0.0,0.0,0.0,0.0,仁武區,598.0,3.0,2.0,1.0,4,4
電梯大樓,24.54,13.67,1.0,0.0,1.0,1.0,1.0,三民區,796.0,2.0,1.0,1.0,5,5
電梯大樓,26.74,15.01,7.0,0.0,1.0,1.0,0.0,鳳山區,868.0,2.0,1.0,1.0,15,15
電梯大樓,34.08,17.32,0.0833333333333333,0.0,0.0,0.0,0.0,三民區,788.0,3.0,2.0,2.0,2,15
電梯大樓,31.55,16.77,23.0,0.0,1.0,0.0,0.0,仁武區,928.0,2.0,2.0,1.0,12,14
電梯大樓,58.32,35.49,34.0,0.0,0.0,1.0,1.0,橋頭區,1098.0,4.0,2.0,2.0,3,7
電梯大樓,21.7,16.65,26.0,0.0,0.0,0.0,1.0,鼓山區,998.0,2.0,2.0,1.0,1,11
電梯大樓,26.65,15.43,20.0,0.0,0.0,1.0,0.0,小港區,998.0,2.0,1.0,1.0,12,15
別墅,56.99,56.99,55.0,0.0,0.0,0.0,0.0,仁武區,3488.0,4.0,3.0,4.0,All,2
電梯大樓,36.06,19.15,29.0,0.0,1.0,0.0,0.0,鳥松區,798.0,3.0,2.0,2.0,4,7
公寓,22.12,22.12,42.0,0.0,0.0,0.0,0.0,鳥松區,688.0,3.0,2.0,2.0,2,5
電梯大樓,47.86,30.93,29.0,0.0,0.0,1.0,1.0,苓雅區,868.0,3.0,2.0,2.0,9,16
電梯大樓,51.35,32.0,18.0,0.0,0.0,1.0,0.0,小港區,1780.0,4.0,2.0,2.0,4,15
公寓,15.8,15.8,45.0,0.0,0.0,1.0,0.0,仁武區,738.0,2.0,2.0,1.0,1,5
透天厝,74.59,61.69,21.0,0.0,0.0,0.0,0.0,新興區,1480.0,8.0,2.0,7.0,All,4
電梯大樓,29.69,14.0,20.0,0.0,1.0,1.0,0.0,鼓山區,1088.0,2.0,1.0,1.0,22,34
別墅,47.0,43.0,22.0,0.0,0.0,1.0,0.0,前鎮區,1398.0,5.0,2.0,3.0,All,3
電梯大樓,87.21,38.59,20.0,0.0,0.0,0.0,0.0,新興區,3938.0,4.0,2.0,2.0,7,33
電梯大樓,107.49,57.65,5.0,0.0,1.0,1.0,0.0,鼓山區,4398.0,4.0,2.0,4.0,16,29
電梯大樓,38.8,17.62,0.0833333333333333,0.0,1.0,0.0,0.0,三民區,1798.0,3.0,2.0,1.0,29,30
電梯大樓,58.32,35.49,34.0,0.0,1.0,1.0,1.0,新興區,1098.0,4.0,2.0,2.0,3,7
電梯大樓,53.28,27.26,9.0,0.0,1.0,0.0,0.0,鳳山區,2368.0,3.0,2.0,2.0,7,15
透天厝,22.75,22.75,47.0,0.0,0.0,0.0,0.0,鳳山區,768.0,3.0,2.0,2.0,All,2
公寓,37.89,33.95,40.0,0.0,0.0,1.0,0.0,三民區,798.0,4.0,2.0,2.0,2,5
透天厝,59.74,53.21,20.0,0.0,1.0,0.0,0.0,鼓山區,2280.0,5.0,2.0,3.0,All,4
電梯大樓,38.38,15.49,6.0,0.0,0.0,0.0,0.0,左營區,1080.0,2.0,2.0,1.0,12,15
公寓,30.98,28.85,44.0,0.0,0.0,0.0,0.0,楠梓區,598.0,3.0,2.0,2.0,4,5
電梯大樓,40.18,24.39,28.0,0.0,1.0,0.0,1.0,前鎮區,1488.0,4.0,2.0,4.0,17,17
電梯大樓,52.47,24.09,1.0,0.0,1.0,1.0,0.0,三民區,1888.0,3.0,2.0,2.0,3,15
透天厝,36.97,36.97,45.0,0.0,0.0,0.0,0.0,鼓山區,1088.0,4.0,2.0,2.0,All,2
電梯大樓,49.85,23.28,12.0,0.0,1.0,1.0,0.0,鳳山區,2180.0,3.0,2.0,2.0,8,15
公寓,24.57,24.57,44.0,0.0,0.0,0.0,0.0,小港區,538.0,3.0,2.0,2.0,3,4
電梯大樓,36.26,22.94,29.0,0.0,0.0,1.0,1.0,三民區,678.0,3.0,2.0,2.0,14,19
透天厝,206.5,127.05,3.0,0.0,1.0,1.0,0.0,三民區,13629.0,5.0,2.0,4.0,All,4
公寓,29.76,27.36,38.0,0.0,0.0,0.0,0.0,苓雅區,378.0,3.0,2.0,2.0,5,5
電梯大樓,61.28,30.86,12.0,0.0,1.0,1.0,0.0,鳳山區,1988.0,4.0,2.0,2.0,2,15
電梯大樓,31.08,18.77,0.0833333333333333,0.0,1.0,0.0,1.0,前鎮區,1188.0,3.0,2.0,2.0,2,5
電梯大樓,107.49,57.65,6.0,0.0,1.0,1.0,0.0,左營區,4398.0,4.0,2.0,4.0,16,29
透天厝,36.81,36.81,45.0,0.0,0.0,0.0,0.0,楠梓區,998.0,4.0,2.0,5.0,All,3
透天厝,39.76,36.35,37.0,0.0,0.0,0.0,0.0,楠梓區,1368.0,4.0,2.0,3.0,All,3
電梯大樓,46.6,28.43,24.0,0.0,1.0,1.0,1.0,三民區,1098.0,3.0,2.0,2.0,7,10
別墅,82.06,69.88,3.0,0.0,0.0,0.0,0.0,左營區,2688.0,5.0,2.0,4.0,All,4
電梯大樓,24.83,16.6,32.0,0.0,0.0,0.0,1.0,大寮區,638.0,2.0,1.0,1.0,3,12
透天厝,82.3,77.05,9.0,0.0,1.0,0.0,0.0,楠梓區,2280.0,6.0,2.0,5.0,All,4
電梯大樓,41.09,19.87,20.0,0.0,1.0,0.0,1.0,三民區,1280.0,3.0,2.0,2.0,8,14
透天厝,22.75,22.75,43.0,0.0,1.0,0.0,0.0,前鎮區,768.0,3.0,2.0,2.0,All,2
電梯大樓,34.9,24.75,35.0,0.0,0.0,0.0,1.0,鹽埕區,698.0,3.0,2.0,2.0,7,7
電梯大樓,41.94,26.83,29.0,0.0,0.0,0.0,0.0,前鎮區,898.0,3.0,2.0,2.0,12,12
電梯大樓,69.3,43.84,30.0,0.0,0.0,1.0,1.0,三民區,1780.0,4.0,2.0,2.0,2,8
別墅,94.51,86.8,18.0,0.0,1.0,0.0,0.0,小港區,2980.0,5.0,2.0,5.0,All,5
透天厝,70.21,63.99,0.5833333333333334,0.0,1.0,0.0,0.0,三民區,1888.0,5.0,2.0,4.0,All,4
電梯大樓,56.37,30.94,25.0,0.0,1.0,1.0,0.0,苓雅區,1780.0,4.0,2.0,2.0,14,14
透天厝,50.35,44.6,16.0,0.0,1.0,0.0,0.0,鳳山區,2080.0,5.0,2.0,3.0,All,3
電梯大樓,44.6,21.72,0.6666666666666666,0.0,1.0,0.0,0.0,大寮區,1898.0,3.0,2.0,2.0,3,24
透天厝,20.21,20.21,53.0,0.0,0.0,0.0,0.0,大寮區,1198.0,4.0,2.0,3.0,All,2
公寓,29.76,27.36,37.0,0.0,0.0,0.0,0.0,鼓山區,378.0,3.0,2.0,2.0,5,5
電梯大樓,61.57,26.62,3.0,0.0,1.0,0.0,0.0,三民區,2585.0,3.0,2.0,2.0,23,28
電梯大樓,53.14,32.0,26.0,0.0,0.0,0.0,0.0,三民區,1490.0,4.0,2.0,2.0,4,20
別墅,66.82,59.71,9.0,0.0,1.0,0.0,0.0,鼓山區,2380.0,4.0,2.0,4.0,All,4
透天厝,65.08,57.8,32.0,0.0,0.0,1.0,0.0,岡山區,1080.0,3.0,2.0,4.0,All,4
電梯大樓,48.07,42.62,34.0,0.0,0.0,0.0,0.0,苓雅區,1388.0,2.0,2.0,2.0,1,19
透天厝,36.97,36.97,45.0,0.0,0.0,1.0,0.0,仁武區,1088.0,4.0,2.0,2.0,All,2
電梯大樓,11.03,6.95,26.0,0.0,0.0,0.0,1.0,三民區,588.0,1.0,1.0,1.0,8,14
透天厝,131.53,108.79,12.0,0.0,1.0,0.0,0.0,鳳山區,6500.0,5.0,3.0,6.0,All,5
電梯大樓,42.88,24.13,29.0,0.0,1.0,1.0,1.0,鹽埕區,1688.0,4.0,2.0,2.0,4,13
電梯大樓,42.88,24.13,29.0,0.0,1.0,1.0,1.0,前鎮區,1688.0,4.0,2.0,2.0,4,13
透天厝,27.74,27.74,50.0,0.0,0.0,0.0,0.0,鳳山區,1980.0,4.0,2.0,5.0,All,2
電梯大樓,50.49,41.79,41.0,0.0,1.0,0.0,1.0,橋頭區,1320.0,3.0,2.0,2.0,All,10
電梯大樓,45.45,22.44,0.1666666666666666,0.0,1.0,1.0,0.0,鼓山區,1698.0,3.0,2.0,2.0,6,15
電梯大樓,40.11,21.08,5.0,0.0,1.0,1.0,0.0,三民區,1298.0,3.0,2.0,2.0,15,15
透天厝,44.05,44.05,45.0,0.0,0.0,0.0,0.0,鼓山區,2980.0,4.0,2.0,4.0,All,3
透天厝,109.64,100.42,9.0,0.0,1.0,0.0,0.0,仁武區,12800.0,5.0,3.0,7.0,All,5
電梯大樓,123.23,72.27,5.0,0.0,1.0,1.0,0.0,左營區,4680.0,4.0,2.0,5.0,15,29
電梯大樓,60.55,31.16,1.0,0.0,1.0,0.0,0.0,大寮區,1980.0,4.0,2.0,2.0,9,15
電梯大樓,24.85,16.6,31.0,1.0,0.0,1.0,1.0,楠梓區,638.0,2.0,1.0,1.0,3,12
透天厝,61.15,57.24,3.0,0.0,0.0,0.0,0.0,楠梓區,1900.0,5.0,2.0,4.0,All,3
